Time	realtime	AlgorhithmStage	AutoDoserStatus	BaseProgramID	CoinOperator	CommandParameter	CurrentError	DelayedError	DoorLock	DoorRelay	DrumLight	EPS	EPS_Error	EPS_Plausible	EPS_PlausibleU8	ErrorCounter	Exception	FinalRpm	FinalRpm0	ForbiddenRpmH	ForbiddenRpmL	HalfLoad	HandledError	Heater	I1	IFull	Inertia	InertiaAccumulator	InertiaSamples	InitialParameter0	MotorSetPoint	Ionizer	IsSpinFinished	MaxAddTime	MaxRed	MaxRpm	Mode_ID	MotorDriverTemperature	MotorPower	MotorSpeed	MotorState	MotorView	NTC	NTC_Error	NWL	NrRed	NrRepeatSt1	NrStage3	NrStage4	NrStage5	NumAnticrease	Overflow	OverFlowDetection	Peak600	PlannedStage	PumpAir	PumpDrain	PumpRecirculation	RawInertia	RawUblHigh	RawUblHighCompensated	RawUblLow	RawUblLowCompensated	RpmB	RpmC	S11Reduction	SafetyRelay	SkipSkip	SkipSpin	SpinHandlerTimer	SpinProfile	SpinProfileB	SpinSkipFlag	SpinState	SpinTimer	St10Time2	St8Rpm1	St9Rpm1	StandBy	StatusBits	StepCounter	SterilTubeAlert	TargetTemperature	TargetWaterLevel	TemperatureID	TimeProgramSelectedTime	TimeToEnd	UIWakeUp	UblAB	UblC	UblEH	UblEL	UblEM	UblFH	UblFL	UblFM	UblH	UblHigh	UblL	UblLow	UblM	UBL_STABILITY_HIGH	UBL_STABILITY_LOW	UblTestValue	ValveAquaStop	ValveCold1	ValveCold2	ValveCold4	ValveHot	WashPhase	WashTimer	WasherLogicState	WaterLevel	eState	option5	MAT_version	PCU_version	MCU_version	Touch_version	DrumOffset_Hight	DrumOffset_Low	WashStep	X_RMS	Y_RMS	Z_RMS	Machine No.	LineVoltage	Reserved1	Reserved2	Created By Gorenje Electronic R&D Department	
2023-07-11 16:46:39.09	0:00:32.398531	0	1	29	0	2	0	0	1	0	0	604	0	0	0	0	0	1200	1200	1050	1050	3	0	0	2500	1	0	0	0	3	0	2	0	0	30	1200	0	14	0	0	0	0	26.0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	65535	160	0	72	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	0	40	4	0	30	0	0	0	800	713	1000	800	513	800	800	35	513	80	800	2	11	0	0	0	0	0	0	3	11	0	42	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	1	0	0	0		232	1	0	
2023-07-11 16:46:40.11	0:00:33.413816	0	1	29	0	2	0	0	1	0	0	604	0	0	0	0	0	1200	1200	1050	1050	3	0	0	2500	1	0	0	0	3	0	2	0	0	30	1200	0	14	0	0	0	0	25.7	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	65535	160	0	72	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	0	40	4	0	30	0	0	0	800	713	1000	800	513	800	800	35	513	80	800	2	11	0	0	0	0	0	0	3	11	0	42	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	1	0	0	0		232	1	0	
2023-07-11 16:46:41.10	0:00:34.409152	0	1	29	0	2	0	0	1	0	0	604	0	0	0	0	0	1200	1200	1050	1050	3	0	0	2500	1	0	0	0	3	0	2	0	0	30	1200	0	14	0	0	0	0	25.4	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	65535	160	0	72	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	0	40	4	0	30	0	0	0	800	713	1000	800	513	800	800	35	513	80	800	2	11	0	0	0	0	0	0	3	11	0	42	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	1	0	0	0		230	1	0	
2023-07-11 16:46:42.10	0:00:35.403492	0	1	29	0	2	0	0	1	0	0	604	0	0	0	0	0	1200	1200	1050	1050	3	0	0	2500	1	0	0	0	3	0	2	0	0	30	1200	0	14	0	0	0	0	25.1	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	65535	160	0	72	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	0	40	4	0	30	0	0	0	800	713	1000	800	513	800	800	35	513	80	800	2	11	0	0	0	0	0	0	3	11	0	42	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	1	0	0	0		230	1	0	
2023-07-11 16:46:43.12	0:00:36.421810	0	1	29	0	2	0	0	1	0	0	604	0	0	0	0	0	1200	1200	1050	1050	3	0	0	2500	1	0	0	0	3	0	2	0	0	30	1200	0	14	0	0	0	0	24.9	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	65535	160	0	72	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	0	40	4	0	30	0	0	0	800	713	1000	800	513	800	800	35	513	80	800	2	11	0	0	0	0	0	0	3	11	0	42	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	1	0	0	0		232	1	0	
2023-07-11 16:46:44.11	0:00:37.414118	0	1	29	0	2	0	0	1	0	0	604	0	0	0	0	0	1200	1200	1050	1050	3	0	0	2500	1	0	0	0	3	0	2	0	0	30	1200	0	14	0	0	0	0	24.7	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	65535	160	0	72	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	0	40	4	0	30	0	0	0	800	713	1000	800	513	800	800	35	513	80	800	2	11	0	0	0	0	0	0	3	11	0	42	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	1	0	0	0		232	1	0	
2023-07-11 16:46:45.10	0:00:38.401477	0	1	29	0	2	0	0	1	0	0	604	0	0	0	0	0	1200	1200	1050	1050	3	0	0	2500	1	0	0	0	3	0	2	0	0	30	1200	0	14	0	0	0	0	24.5	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	65535	160	0	72	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	0	40	4	0	30	0	0	0	800	713	1000	800	513	800	800	35	513	80	800	2	11	0	0	0	0	0	0	3	11	0	42	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	1	0	0	0		232	1	0	
2023-07-11 16:46:46.10	0:00:39.406785	0	1	29	0	2	0	0	1	0	0	604	0	0	0	0	0	1200	1200	1050	1050	3	0	0	2500	1	0	0	0	3	0	2	0	0	30	1200	0	14	0	0	0	0	24.3	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	65535	160	0	72	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	0	40	4	0	30	0	0	0	800	713	1000	800	513	800	800	35	513	80	800	2	11	0	0	0	0	0	0	3	11	0	42	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	1	0	0	0		232	1	0	
2023-07-11 16:46:47.14	0:00:40.440023	0	1	29	0	2	0	0	1	0	0	604	0	0	0	0	0	1200	1200	1050	1050	3	0	0	2500	1	0	0	0	3	0	2	0	0	30	1200	0	14	0	0	0	0	24.1	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	65535	160	0	72	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	0	40	4	0	30	0	0	0	800	713	1000	800	513	800	800	35	513	80	800	2	11	0	0	0	0	0	0	3	11	0	42	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	1	0	0	0		230	1	0	
2023-07-11 16:46:48.10	0:00:41.404442	0	1	29	0	2	0	0	1	0	0	604	0	0	0	0	0	1200	1200	1050	1050	3	0	0	2500	1	0	0	0	3	0	2	0	0	30	1200	0	14	0	0	0	0	23.9	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	65535	160	0	72	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	0	40	4	0	30	0	0	0	800	713	1000	800	513	800	800	35	513	80	800	2	11	0	0	0	0	0	0	3	11	0	42	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	1	0	0	0		230	1	0	
2023-07-11 16:46:49.11	0:00:42.417771	0	1	29	0	2	0	0	1	0	0	604	0	0	0	0	0	1200	1200	1050	1050	3	0	0	2500	1	0	0	0	3	0	2	0	0	30	1200	0	14	0	0	0	0	23.8	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	65535	160	0	72	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	0	40	4	0	30	0	0	0	800	713	1000	800	513	800	800	35	513	80	800	2	11	0	0	0	0	0	0	3	11	0	42	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	1	0	0	0		230	1	0	
2023-07-11 16:46:50.14	0:00:43.442679	0	1	29	0	2	0	0	1	0	0	604	0	0	0	0	0	1200	1200	1050	1050	3	0	0	2500	1	0	0	0	3	0	2	0	0	30	1200	0	14	0	0	0	0	23.7	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	65535	160	0	72	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	0	40	4	0	30	0	0	0	800	713	1000	800	513	800	800	35	513	80	800	2	11	0	0	0	0	0	0	3	11	0	42	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	1	0	0	0		230	1	0	
2023-07-11 16:46:51.11	0:00:44.418067	0	1	29	0	2	0	0	1	0	0	604	0	0	0	0	0	1200	1200	1050	1050	3	0	0	2500	1	0	0	0	3	0	2	0	0	30	1200	0	14	0	0	0	0	23.5	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	65535	160	0	72	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	0	40	4	0	30	0	0	0	800	713	1000	800	513	800	800	35	513	80	800	2	11	0	0	0	0	0	0	3	11	0	42	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	1	0	0	0		230	1	0	
2023-07-11 16:46:52.13	0:00:45.437008	0	1	29	0	2	0	0	1	0	0	604	0	0	0	0	0	1200	1200	1050	1050	3	0	0	2500	1	0	0	0	3	0	2	0	0	30	1200	0	14	0	0	0	0	23.4	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	65535	160	0	72	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	0	40	4	0	30	0	0	0	800	713	1000	800	513	800	800	35	513	80	800	2	11	0	0	0	0	0	0	3	11	0	42	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	1	0	0	0		230	1	0	
2023-07-11 16:46:53.13	0:00:46.434339	0	1	29	0	2	0	0	1	0	0	604	0	0	0	0	0	1200	1200	1050	1050	3	0	0	2500	1	0	0	0	3	0	2	0	0	30	1200	0	14	0	0	0	0	23.2	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	65535	160	0	72	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	0	40	4	0	30	0	0	0	800	713	1000	800	513	800	800	35	513	80	800	2	11	0	0	0	0	0	0	3	11	0	42	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	1	0	0	0		232	1	0	
2023-07-11 16:46:54.12	0:00:47.421699	0	1	29	0	2	0	0	1	0	0	604	0	0	0	0	0	1200	1200	1050	1050	3	0	0	2500	1	0	0	0	3	0	2	0	0	30	1200	0	14	0	0	0	0	23.2	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	65535	160	0	72	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	0	40	4	0	30	0	0	0	800	713	1000	800	513	800	800	35	513	80	800	2	11	0	0	0	0	0	0	3	11	0	42	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	1	0	0	0		230	1	0	
2023-07-11 16:46:55.12	0:00:48.428045	0	1	29	0	2	0	0	1	0	0	604	0	0	0	0	0	1200	1200	1050	1050	3	0	0	2500	1	0	0	0	3	0	2	0	0	30	1200	0	14	0	0	0	0	23.1	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	65535	160	0	72	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	0	40	4	0	30	0	0	0	800	713	1000	800	513	800	800	35	513	80	800	2	11	0	0	0	0	0	0	3	11	0	42	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	1	0	0	0		232	1	0	
2023-07-11 16:46:56.13	0:00:49.431324	0	1	29	0	2	0	0	1	0	0	605	0	0	0	0	0	1200	1200	1050	1050	3	0	0	2500	1	0	0	0	3	0	2	0	0	30	1200	0	14	0	0	0	0	23.0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	65535	160	0	72	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	0	40	4	0	30	0	0	0	800	713	1000	800	513	800	800	35	513	80	800	2	11	0	0	0	0	0	0	3	11	0	40	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	1	0	0	0		232	1	0	
2023-07-11 16:46:57.13	0:00:50.431686	0	1	29	0	2	0	0	1	0	0	605	0	0	0	0	0	1200	1200	1050	1050	3	0	0	2500	1	0	0	0	3	0	2	0	0	30	1200	0	14	0	0	0	0	22.9	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	65535	160	0	72	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	0	40	4	0	30	0	0	0	800	713	1000	800	513	800	800	35	513	80	800	2	11	0	0	0	0	0	0	3	11	0	40	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	1	0	0	0		232	1	0	
2023-07-11 16:46:58.12	0:00:51.420006	0	1	29	0	2	0	0	1	0	0	605	0	0	0	0	0	1200	1200	1050	1050	3	0	0	2500	1	0	0	0	3	0	2	0	0	30	1200	0	14	0	0	0	0	22.8	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	65535	160	0	72	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	0	40	4	0	30	0	0	0	800	713	1000	800	513	800	800	35	513	80	800	2	11	0	0	0	0	0	0	3	11	0	40	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	1	0	0	0		232	1	0	
2023-07-11 16:46:59.12	0:00:52.429306	0	1	29	0	2	0	0	1	0	0	604	0	0	0	0	0	1200	1200	1050	1050	3	0	0	2500	1	0	0	0	3	0	2	0	0	30	1200	0	14	0	0	0	0	22.7	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	65535	160	0	72	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	0	40	4	0	30	0	0	0	800	713	1000	800	513	800	800	35	513	80	800	2	11	0	0	0	0	0	0	3	11	0	42	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	1	0	0	0		232	1	0	
2023-07-11 16:47:00.15	0:00:53.451571	0	1	29	0	2	0	0	1	0	0	604	0	0	0	0	0	1200	1200	1050	1050	3	0	0	2500	1	0	0	0	3	0	2	0	0	30	1200	0	14	0	0	0	0	22.6	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	65535	160	0	72	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	0	40	4	0	30	0	0	0	800	713	1000	800	513	800	800	35	513	80	800	2	11	0	0	0	0	0	0	3	11	0	42	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	1	0	0	0		232	1	0	
2023-07-11 16:47:01.15	0:00:54.452620	0	1	29	0	2	0	0	1	0	0	604	0	0	0	0	0	1200	1200	1050	1050	3	0	0	2500	1	0	0	0	3	0	2	0	0	30	1200	0	14	0	0	0	0	22.6	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	65535	160	0	72	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	0	40	4	0	30	0	0	0	800	713	1000	800	513	800	800	35	513	80	800	2	11	0	0	0	0	0	0	3	11	0	42	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	1	0	0	0		230	1	0	
2023-07-11 16:47:02.14	0:00:55.441167	0	1	29	0	2	0	0	1	0	0	605	0	0	0	0	0	1200	1200	1050	1050	3	0	0	2500	1	0	0	0	3	0	2	0	0	30	1200	0	14	0	0	0	0	22.5	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	65535	160	0	72	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	0	40	4	0	30	0	0	0	800	713	1000	800	513	800	800	35	513	80	800	2	11	0	0	0	0	0	0	3	11	0	40	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	1	0	0	0		232	1	0	
2023-07-11 16:47:03.14	0:00:56.446476	0	1	29	0	2	0	0	1	0	0	605	0	0	0	0	0	1200	1200	1050	1050	3	0	0	2500	1	0	0	0	3	0	2	0	0	30	1200	0	14	0	0	0	0	22.5	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	65535	160	0	72	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	0	40	4	0	29	0	0	0	800	713	1000	800	513	800	800	35	513	80	800	2	11	0	0	0	0	0	0	3	11	0	40	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	1	0	0	0		232	1	0	
2023-07-11 16:47:04.14	0:00:57.444805	0	1	29	0	2	0	0	1	0	0	604	0	0	0	0	0	1200	1200	1050	1050	3	0	0	2500	1	0	0	0	3	0	2	0	0	30	1200	0	14	0	0	0	0	22.4	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	65535	160	0	72	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	0	40	4	0	29	0	0	0	800	713	1000	800	513	800	800	35	513	80	800	2	11	0	0	0	0	0	0	3	10	0	42	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	1	0	0	0		232	1	0	
2023-07-11 16:47:05.17	0:00:58.476048	0	1	29	0	2	0	0	1	0	0	605	0	0	0	0	0	1200	1200	1050	1050	3	0	0	2500	1	0	0	0	3	0	2	0	0	30	1200	0	14	0	0	0	0	22.4	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	65535	160	0	72	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	0	40	4	0	29	0	0	0	800	713	1000	800	513	800	800	35	513	80	800	2	11	0	0	0	0	0	0	3	10	0	40	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	1	0	0	0		230	1	0	
2023-07-11 16:47:06.18	0:00:59.484351	0	1	29	0	2	0	0	1	0	0	605	0	0	0	0	0	1200	1200	1050	1050	3	0	0	2500	1	0	0	0	3	0	2	0	0	30	1200	0	14	0	0	0	0	22.3	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	65535	160	0	72	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	0	40	4	0	29	0	0	0	800	713	1000	800	513	800	800	35	513	80	800	2	11	0	0	0	0	0	0	3	10	0	40	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	1	0	0	0		230	1	0	
2023-07-11 16:47:07.16	0:01:00.465726	0	1	29	0	2	0	0	1	0	0	604	0	0	0	0	0	1200	1200	1050	1050	3	0	0	2500	1	0	0	0	3	0	2	0	0	30	1200	0	14	0	0	0	0	22.1	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	65535	160	0	72	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	0	40	4	0	29	0	0	0	800	713	1000	800	513	800	800	35	513	80	800	2	11	0	0	0	0	0	0	3	10	0	42	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	1	0	0	0		232	1	0	
2023-07-11 16:47:08.15	0:01:01.450093	0	1	29	0	2	0	0	1	0	0	605	0	0	0	0	0	1200	1200	1050	1050	3	0	0	2500	1	0	0	0	3	0	2	0	0	30	1200	0	14	0	0	0	0	21.9	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	65535	160	0	72	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	0	40	4	0	29	0	0	0	800	713	1000	800	513	800	800	35	513	80	800	2	11	0	0	0	0	0	0	3	10	0	40	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	1	0	0	0		232	1	0	
2023-07-11 16:47:09.17	0:01:02.471362	0	1	29	0	2	0	0	1	0	0	605	0	0	0	0	0	1200	1200	1050	1050	3	0	0	2500	1	0	0	0	3	0	2	0	0	30	1200	0	14	0	0	0	0	21.9	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	65535	160	0	72	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	0	40	4	0	29	0	0	0	800	713	1000	800	513	800	800	35	513	80	800	2	11	0	0	0	0	0	0	3	10	0	40	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	1	0	0	0		232	1	0	
2023-07-11 16:47:10.17	0:01:03.476673	0	1	29	0	2	0	0	1	0	0	604	0	0	0	0	0	1200	1200	1050	1050	3	0	0	2500	1	0	0	0	3	0	2	0	0	30	1200	0	14	0	0	0	0	22.1	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	65535	160	0	72	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	0	40	4	0	29	0	0	0	800	713	1000	800	513	800	800	35	513	80	800	2	11	0	0	0	0	0	0	3	10	0	42	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	1	0	0	0		232	1	0	
2023-07-11 16:47:11.14	0:01:04.448075	0	1	29	0	2	0	0	1	0	0	605	0	0	0	0	0	1200	1200	1050	1050	3	0	0	2500	1	0	0	0	3	0	2	0	0	30	1200	0	14	0	0	0	0	22.1	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	65535	160	0	72	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	0	40	4	0	29	0	0	0	800	713	1000	800	513	800	800	35	513	80	800	2	11	0	0	0	0	0	0	3	10	0	40	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	1	0	0	0		232	1	0	
2023-07-11 16:47:12.16	0:01:05.465356	0	1	29	0	2	0	0	1	0	0	605	0	0	0	0	0	1200	1200	1050	1050	3	0	0	2500	1	0	0	0	3	30	2	0	0	30	1200	0	14	0	0	0	0	22.1	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	65535	160	0	72	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	0	40	4	0	29	0	0	0	800	713	1000	800	513	800	800	35	513	80	800	2	11	0	0	0	1	0	0	3	10	0	40	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	1	0	0	0		232	1	0	
2023-07-11 16:47:13.15	0:01:06.451716	0	1	29	0	2	0	0	1	0	0	605	0	0	0	0	0	1200	1200	1050	1050	3	0	0	2500	1	0	0	0	3	30	2	0	0	30	1200	0	14	0	0	0	0	22.1	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	65535	160	0	72	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	0	40	4	0	29	0	0	0	800	713	1000	800	513	800	800	35	513	80	800	2	11	0	0	0	1	0	0	3	10	0	40	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	1	0	0	0		232	1	0	
2023-07-11 16:47:14.17	0:01:07.470992	0	1	29	0	2	0	0	1	0	0	606	0	0	0	0	0	1200	1200	1050	1050	3	0	0	2500	1	0	0	0	3	30	2	0	0	30	1200	0	14	29	25	1	0	22.1	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	65535	160	0	72	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	0	40	4	0	29	0	0	0	800	713	1000	800	513	800	800	35	513	80	800	2	11	0	0	0	1	0	0	3	10	0	37	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	1	0	0	0		226	1	0	
2023-07-11 16:47:15.15	0:01:08.460345	0	1	29	0	2	0	0	1	0	0	606	0	0	0	0	0	1200	1200	1050	1050	3	0	0	2500	1	0	0	0	3	30	2	0	0	30	1200	0	14	13	30	1	0	22.0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	65535	160	0	72	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	0	40	4	0	29	0	0	0	800	713	1000	800	513	800	800	35	513	80	800	2	11	0	0	0	1	0	0	3	10	0	37	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	1	0	0	0		228	1	0	
2023-07-11 16:47:16.15	0:01:09.452692	0	1	29	0	2	0	0	1	0	0	605	0	0	0	0	0	1200	1200	1050	1050	3	0	0	2500	1	0	0	0	3	30	2	0	0	30	1200	0	14	12	30	1	0	21.9	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	65535	160	0	72	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	0	40	4	0	29	0	0	0	800	713	1000	800	513	800	800	35	513	80	800	2	11	0	0	0	1	0	0	3	10	0	40	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	1	0	0	0		228	1	0	
2023-07-11 16:47:17.18	0:01:10.479943	0	1	29	0	2	0	0	1	0	0	604	0	0	0	0	0	1200	1200	1050	1050	3	0	0	2500	1	0	0	0	3	30	2	0	0	30	1200	0	14	12	30	1	0	21.9	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	65535	160	0	72	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	0	40	4	0	29	0	0	0	800	713	1000	800	513	800	800	35	513	80	800	2	11	0	0	0	1	0	0	3	10	0	42	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	1	0	0	0		228	1	0	
2023-07-11 16:47:18.16	0:01:11.460320	0	1	29	0	2	0	0	1	0	0	603	0	0	0	0	0	1200	1200	1050	1050	3	0	0	2500	1	0	0	0	3	30	2	0	0	30	1200	0	14	20	30	1	0	21.9	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	65535	160	0	72	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	0	40	4	0	29	0	0	0	800	713	1000	800	513	800	800	35	513	80	800	2	11	0	0	0	1	0	0	3	10	0	45	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	1	0	0	0		228	1	0	
2023-07-11 16:47:19.16	0:01:12.465631	0	1	29	0	2	0	0	1	0	0	602	0	0	0	0	0	1200	1200	1050	1050	3	0	0	2500	1	0	0	0	3	30	2	0	0	30	1200	0	15	23	30	1	0	21.9	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	65535	160	0	72	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	0	40	4	0	29	0	0	0	800	713	1000	800	513	800	800	35	513	80	800	2	11	0	0	0	1	0	0	3	10	0	47	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	1	0	0	0		228	1	0	
2023-07-11 16:47:20.17	0:01:13.471943	0	1	29	0	2	0	0	1	0	0	602	0	0	0	0	0	1200	1200	1050	1050	3	0	0	2500	1	0	0	0	3	30	2	0	0	30	1200	0	15	23	30	1	0	21.9	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	65535	160	0	72	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	0	40	4	0	29	0	0	0	800	713	1000	800	513	800	800	35	513	80	800	2	11	0	0	0	1	0	0	3	10	0	47	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	1	0	0	0		228	1	0	
